host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,instant_bookable,reviews_per_month,source_city,GEOID,area_sqmiles,crime_count,population,NatWalkInd,host_response_time_ord,amenities_list,safety_amenities_count,convenience_amenities_count,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,room_type_nan,is_unique_stay,population_per_sqmile,crime_per_1000,crime_per_sqmile,host_years,price_per_person,dist_km_downtown,dist_km_airport,log_dist_km_downtown,log_dist_km_airport,source_city_LA,source_city_OAK,source_city_SD,source_city_SF,source_city_nan,listing_age_years,reviews_per_year,bathrooms_per_bedroom,bath/bed
2013-06-09,,1.0,0.92,1.0,2.0,2.0,1.0,0.0,Redwood Heights,37.79135,-122.18273,Entire home,Entire home/apt,6,4.0,"[""Baby bath"", ""Laundromat nearby"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Maytag stainless steel oven"", ""Dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""Children\u2019s dinnerware"", ""Baby monitor"", ""Board games"", ""Maytag stainless steel gas stove"", ""Toaster"", ""Maytag refrigerator"", ""Exterior security cameras on property"", ""Freezer"", ""First aid kit"", ""Conditioner"", ""Smoke alarm"", ""Wine glasses"", ""Coffee"", ""Private patio or balcony"", ""Private outdoor pool - available all year"", ""High chair"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Barbecue utensils"", ""Children\u2019s books and toys"", ""Washer"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Changing table"", ""Dishwasher"", ""Free parking on premises"", ""Hair dryer"", ""Bathtub"", ""Cleaning products"", ""Hangers"", ""Heating"", ""Backyard"", ""BBQ grill: gas"", ""Gym"", ""Dining table"", ""City skyline view"", ""Outlet covers"", ""Body soap"", ""Wifi"", ""Single level home"", ""Exercise equipment: free weights, stationary bike"", ""Blender"", ""Hot water kettle"", ""Bay view"", ""Private entrance"", ""TV"", ""Books and reading material"", ""Fire extinguisher"", ""Baking sheet"", ""Air conditioning""]",322.0,2,30,t,0,1,7,7,26,0,0,2021-07-06,4.85,0.0,0.51,OAK,6001407900.0,0.4243617377999999,396.0,3101.0,14.555555556666668,0.0,"['Baby bath', 'Laundromat nearby', 'Long term stays allowed', 'Coffee maker: Keurig coffee machine', 'Maytag stainless steel oven', 'Dryer', 'Dishes and silverware', 'Outdoor furniture', 'Portable fans', 'Dedicated workspace', 'Essentials', 'Hot water', 'Outdoor dining area', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'Children’s dinnerware', 'Baby monitor', 'Board games', 'Maytag stainless steel gas stove', 'Toaster', 'Maytag refrigerator', 'Exterior security cameras on property', 'Freezer', 'First aid kit', 'Conditioner', 'Smoke alarm', 'Wine glasses', 'Coffee', 'Private patio or balcony', 'Private outdoor pool - available all year', 'High chair', 'Free street parking', 'Pack ’n play/Travel crib', 'Barbecue utensils', 'Children’s books and toys', 'Washer', 'Shampoo', 'Microwave', 'Kitchen', 'Changing table', 'Dishwasher', 'Free parking on premises', 'Hair dryer', 'Bathtub', 'Cleaning products', 'Hangers', 'Heating', 'Backyard', 'BBQ grill: gas', 'Gym', 'Dining table', 'City skyline view', 'Outlet covers', 'Body soap', 'Wifi', 'Single level home', 'Exercise equipment: free weights, stationary bike', 'Blender', 'Hot water kettle', 'Bay view', 'Private entrance', 'TV', 'Books and reading material', 'Fire extinguisher', 'Baking sheet', 'Air conditioning']",4,9,1,0,0,0,0,0,7307.444860784054,127.70074169622704,933.166128626406,12.3,53.66666666666666,7.901604107604729,8.469662240745658,2.186231497306912,2.248093240325993,0,1,0,0,0,4.224657534246576,5.167802831672784,0.8333333333333334,0.8333333333333334
2011-02-24,,1.0,0.53,1.0,2.0,4.0,1.0,1.0,Golden Gate,37.84167,-122.28449,Entire place,Entire home/apt,2,1.0,"[""Outdoor furniture"", ""Dishes and silverware"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Iron"", ""Patio or balcony"", ""First aid kit"", ""Smoke alarm"", ""Free street parking"", ""Shampoo"", ""Free parking on premises"", ""Hair dryer"", ""Garden view"", ""Hangers"", ""Heating"", ""Backyard"", ""Wifi"", ""Private entrance""]",62.0,2,7,t,9,38,67,67,428,21,3,2013-08-02,4.94,0.0,2.89,OAK,6001400800.0,0.2797804152,287.0,4583.0,16.166666666666668,0.0,"['Outdoor furniture', 'Dishes and silverware', 'Dedicated workspace', 'Essentials', 'Hot water', 'Iron', 'Patio or balcony', 'First aid kit', 'Smoke alarm', 'Free street parking', 'Shampoo', 'Free parking on premises', 'Hair dryer', 'Garden view', 'Hangers', 'Heating', 'Backyard', 'Wifi', 'Private entrance']",2,5,1,0,0,0,0,0,16380.703405289676,62.62273619899629,1025.8044681034555,14.59,31.0,4.311214171437531,14.497535298152243,1.6698204666368932,2.740680998258854,0,1,0,0,0,12.156164383561643,32.608288213244485,1.0,1.0
2013-01-08,,1.0,0.96,1.0,8.0,10.0,1.0,1.0,Golden Gate,37.83837,-122.28464,Entire guest suite,Entire home/apt,2,1.0,"[""Self check-in"", ""Mini fridge"", ""Google Home sound system"", ""Laundromat nearby"", ""Long term stays allowed"", ""Outdoor furniture"", ""45 inch HDTV with Apple TV, HBO Max, Netflix, premium cable, standard cable"", ""Dishes and silverware"", ""Mosquito net"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"", ""Baking sheet"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Radiant heating"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Cooking basics"", ""Other gas stove"", ""Freezer"", ""Exterior security cameras on property"", ""Free washer \u2013 In building"", ""First aid kit"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Bidet"", ""Wine glasses"", ""Coffee"", ""Shared backyard \u2013 Fully fenced"", ""Free street parking"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Keypad"", ""Dishwasher"", ""Hair dryer"", ""Garden view"", ""Cleaning products"", ""Hangers"", ""Stainless steel oven"", ""Room-darkening shades"", ""Dining table"", ""Body soap"", ""Shower gel"", ""Shared gym nearby"", ""Fast wifi \u2013 544 Mbps"", ""Hot water kettle"", ""Bed linens"", ""Free dryer \u2013 In building"", ""Hammock"", ""Private entrance"", ""Clothing storage: closet"", ""Books and reading material"", ""Fire extinguisher"", ""Coffee maker: Nespresso, pour-over coffee""]",157.0,3,730,t,24,54,84,358,241,8,1,2013-07-28,4.95,0.0,1.63,OAK,6001400900.0,0.1576608462,171.0,2752.0,15.25,0.0,"['Self check-in', 'Mini fridge', 'Google Home sound system', 'Laundromat nearby', 'Long term stays allowed', 'Outdoor furniture', '45 inch HDTV with Apple TV, HBO Max, Netflix, premium cable, standard cable', 'Dishes and silverware', 'Mosquito net', 'Portable fans', 'Dedicated workspace', 'Essentials', 'Baking sheet', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Radiant heating', 'Outdoor dining area', 'Shared patio or balcony', 'Cooking basics', 'Other gas stove', 'Freezer', 'Exterior security cameras on property', 'Free washer – In building', 'First aid kit', 'Conditioner', 'Smoke alarm', 'Extra pillows and blankets', 'Bidet', 'Wine glasses', 'Coffee', 'Shared backyard – Fully fenced', 'Free street parking', 'Shampoo', 'Microwave', 'Kitchen', 'Keypad', 'Dishwasher', 'Hair dryer', 'Garden view', 'Cleaning products', 'Hangers', 'Stainless steel oven', 'Room-darkening shades', 'Dining table', 'Body soap', 'Shower gel', 'Shared gym nearby', 'Fast wifi – 544 Mbps', 'Hot water kettle', 'Bed linens', 'Free dryer – In building', 'Hammock', 'Private entrance', 'Clothing storage: closet', 'Books and reading material', 'Fire extinguisher', 'Coffee maker: Nespresso, pour-over coffee']",4,5,1,0,0,0,0,0,17455.189835204626,62.13662790697674,1084.6066358357525,12.72,78.5,3.9632914242480384,14.164986712189158,1.6020691142543564,2.718989264924477,0,1,0,0,0,12.169863013698633,18.37528604118993,1.0,1.0
2013-06-03,,0.0,0.0,0.0,2.0,3.0,1.0,1.0,Upper Rockridge,37.84902,-122.24184,Private room in home,Private room,1,1.0,"[""Fire extinguisher"", ""Dedicated workspace"", ""Heating"", ""Wifi""]",80.0,14,1125,t,28,58,88,363,11,0,0,2013-07-16,4.64,0.0,0.07,OAK,6001404300.0,0.7015541247,203.0,3510.0,13.611111113333331,3.0,"['Fire extinguisher', 'Dedicated workspace', 'Heating', 'Wifi']",1,2,0,0,1,0,0,0,5003.177768359574,57.83475783475783,289.35757463732006,12.32,80.0,5.593147926471271,14.311426888270804,1.8860309167778773,2.728599405083186,0,1,0,0,0,12.202739726027398,0.908902261880058,1.0,1.0
2013-07-08,,1.0,0.96,1.0,1.0,2.0,1.0,1.0,Piedmont Avenue,37.83123,-122.25309,Private room in home,Private room,2,1.0,"[""Self check-in"", ""Coffee maker"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Dishes and silverware"", ""Rice maker"", ""Clothing storage: closet and dresser"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Shared patio or balcony"", ""Cooking basics"", ""Iron"", ""Breakfast"", ""Toaster"", ""Freezer"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Oven"", ""Free street parking"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Keypad"", ""Dishwasher"", ""Hair dryer"", ""Cleaning products"", ""Hangers"", ""Heating"", ""Indoor fireplace"", ""Stove"", ""Wifi"", ""Hot water kettle"", ""TV"", ""Fire extinguisher""]",55.0,2,1125,t,0,0,0,0,174,9,1,2013-07-29,4.93,0.0,1.18,OAK,6001404101.0,0.2197993941,551.0,3155.0,17.416666665,2.0,"['Self check-in', 'Coffee maker', 'Free washer – In unit', 'Private backyard – Fully fenced', 'Dishes and silverware', 'Rice maker', 'Clothing storage: closet and dresser', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Shared patio or balcony', 'Cooking basics', 'Iron', 'Breakfast', 'Toaster', 'Freezer', 'Smoke alarm', 'Extra pillows and blankets', 'Oven', 'Free street parking', 'Shampoo', 'Microwave', 'Kitchen', 'Free dryer – In unit', 'Drying rack for clothing', 'Keypad', 'Dishwasher', 'Hair dryer', 'Cleaning products', 'Hangers', 'Heating', 'Indoor fireplace', 'Stove', 'Wifi', 'Hot water kettle', 'TV', 'Fire extinguisher']",2,6,0,0,1,0,0,0,14353.997711952748,174.6434231378764,2506.8312961286733,12.22,27.5,3.3824366652648177,12.538448315276502,1.477604885972332,2.605533660863607,0,1,0,0,0,12.167123287671233,13.290678318768206,2.0,2.0
2012-10-28,,1.0,0.57,0.0,2.0,2.0,1.0,1.0,Glenview,37.8038,-122.22456,Entire home,Entire home/apt,2,2.0,"[""Laundromat nearby"", ""Dryer"", ""Dishes and silverware"", ""Rice maker"", ""Host greets you"", ""Sound system"", ""BBQ grill"", ""Coffee maker: pour-over coffee"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Cooking basics"", ""Iron"", ""Freezer"", ""First aid kit"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Oven"", ""Free street parking"", ""Barbecue utensils"", ""Washer"", ""Microwave"", ""Kitchen"", ""29 inch TV with Netflix, Amazon Prime Video, standard cable"", ""Hair dryer"", ""Cleaning products"", ""Hangers"", ""Heating"", ""Stove"", ""Body soap"", ""Wifi"", ""Pets allowed"", ""Bed linens"", ""Fire extinguisher""]",149.0,7,1125,t,0,1,1,209,48,2,0,2013-09-02,4.83,0.0,0.33,OAK,6001404900.0,0.3904181424,459.0,4798.0,15.708333335,0.0,"['Laundromat nearby', 'Dryer', 'Dishes and silverware', 'Rice maker', 'Host greets you', 'Sound system', 'BBQ grill', 'Coffee maker: pour-over coffee', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Outdoor dining area', 'Cooking basics', 'Iron', 'Freezer', 'First aid kit', 'Smoke alarm', 'Extra pillows and blankets', 'Private patio or balcony', 'Oven', 'Free street parking', 'Barbecue utensils', 'Washer', 'Microwave', 'Kitchen', '29 inch TV with Netflix, Amazon Prime Video, standard cable', 'Hair dryer', 'Cleaning products', 'Hangers', 'Heating', 'Stove', 'Body soap', 'Wifi', 'Pets allowed', 'Bed linens', 'Fire extinguisher']",4,4,1,0,0,0,0,0,12289.387912419925,95.66486035848273,1175.6625785328772,12.92,74.5,4.09282929024898,9.169450891015416,1.6278335288347172,2.3193882155856267,0,1,0,0,0,12.07123287671233,3.748690002095997,0.5,0.5
2013-07-16,,0.75,0.5,0.0,1.0,1.0,1.0,1.0,Old City-Produce And Waterfront,37.80127,-122.27535,Entire condo,Entire home/apt,3,0.0,"[""Self check-in"", ""Coffee maker"", ""Dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""BBQ grill"", ""Dedicated workspace"", ""Essentials"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Breakfast"", ""Cooking basics"", ""Iron"", ""Smoke alarm"", ""Private patio or balcony"", ""Free street parking"", ""Shampoo"", ""Washer"", ""Elevator"", ""Kitchen"", ""Free parking on premises"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Gym"", ""Wifi"", ""Lockbox"", ""TV"", ""Fire extinguisher""]",95.0,5,365,t,0,0,0,0,10,2,1,2021-09-08,5.0,0.0,0.2,OAK,6001403100.0,0.1339195572,755.0,2174.0,19.0,2.0,"['Self check-in', 'Coffee maker', 'Dryer', 'Dishes and silverware', 'Outdoor furniture', 'BBQ grill', 'Dedicated workspace', 'Essentials', 'Refrigerator', 'Carbon monoxide alarm', 'Outdoor dining area', 'Breakfast', 'Cooking basics', 'Iron', 'Smoke alarm', 'Private patio or balcony', 'Free street parking', 'Shampoo', 'Washer', 'Elevator', 'Kitchen', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Gym', 'Wifi', 'Lockbox', 'TV', 'Fire extinguisher']",3,7,1,0,0,0,0,0,16233.625957658109,347.2861085556578,5637.712786583198,12.2,31.666666666666668,0.5048453648682344,10.092800903766964,0.4086901453260856,2.4062963306793805,0,1,0,0,0,4.049315068493151,2.178513293543136,0.0,0.0
2013-07-29,,1.0,0.93,0.0,2.0,4.0,1.0,1.0,Merriwood,37.84068,-122.21211,Entire guest suite,Entire home/apt,5,3.0,"[""Self check-in"", ""Coffee maker"", ""Dryer"", ""Dishes and silverware"", ""Sound system"", ""BBQ grill"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""Patio or balcony"", ""TV with standard cable"", ""First aid kit"", ""Conditioner"", ""Smoking allowed"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Piano"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Washer"", ""Children\u2019s books and toys"", ""Microwave"", ""Drying rack for clothing"", ""Crib - always at the listing"", ""Hair dryer"", ""Bathtub"", ""Cleaning products"", ""Hangers"", ""Heating"", ""Room-darkening shades"", ""Body soap"", ""Fireplace guards"", ""Wifi"", ""Shower gel"", ""Pets allowed"", ""Cleaning available during stay"", ""Game console"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Lockbox"", ""Private entrance"", ""Books and reading material"", ""Fire extinguisher""]",105.0,1,1125,t,29,58,82,357,687,18,1,2013-10-19,4.78,1.0,4.73,OAK,6001404400.0,1.6033509063,248.0,5657.0,9.277777777666666,0.0,"['Self check-in', 'Coffee maker', 'Dryer', 'Dishes and silverware', 'Sound system', 'BBQ grill', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'Patio or balcony', 'TV with standard cable', 'First aid kit', 'Conditioner', 'Smoking allowed', 'Smoke alarm', 'Extra pillows and blankets', 'Luggage dropoff allowed', 'Piano', 'Free street parking', 'Pack ’n play/Travel crib', 'Shampoo', 'Washer', 'Children’s books and toys', 'Microwave', 'Drying rack for clothing', 'Crib - always at the listing', 'Hair dryer', 'Bathtub', 'Cleaning products', 'Hangers', 'Heating', 'Room-darkening shades', 'Body soap', 'Fireplace guards', 'Wifi', 'Shower gel', 'Pets allowed', 'Cleaning available during stay', 'Game console', 'Clothing storage: wardrobe', 'Bed linens', 'Lockbox', 'Private entrance', 'Books and reading material', 'Fire extinguisher']",4,5,1,0,0,0,0,0,3528.235757856945,43.83949089623476,154.67605938633946,12.17,21.0,6.572156895876864,13.286580332905,2.0244779536655395,2.65932065839861,0,1,0,0,0,11.942465753424658,53.15834038950042,0.5,0.5
2013-07-31,,1.0,1.0,0.0,2.0,2.0,1.0,1.0,Longfellow,37.83197,-122.26973,Entire rental unit,Entire home/apt,2,0.0,"[""Self check-in"", ""Laundromat nearby"", ""Coffee maker"", ""Long term stays allowed"", ""Outdoor furniture"", ""Dishes and silverware"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""Toaster"", ""Freezer"", ""First aid kit"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Wine glasses"", ""Coffee"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Oven"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Cleaning products"", ""Hangers"", ""EV charger"", ""Heating"", ""Backyard"", ""Stove"", ""Wifi"", ""Single level home"", ""Hot water kettle"", ""Bed linens"", ""Lockbox"", ""Private entrance"", ""Clothing storage: closet"", ""TV"", ""Books and reading material"", ""Fire extinguisher"", ""Baking sheet""]",101.5,3,70,t,0,0,0,0,209,6,0,2014-01-28,4.77,0.0,1.47,OAK,6001401000.0,0.4436748459,893.0,6529.0,14.805555556666668,1.0,"['Self check-in', 'Laundromat nearby', 'Coffee maker', 'Long term stays allowed', 'Outdoor furniture', 'Dishes and silverware', 'Portable fans', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'Toaster', 'Freezer', 'First aid kit', 'Conditioner', 'Smoke alarm', 'Extra pillows and blankets', 'Wine glasses', 'Coffee', 'Private patio or balcony', 'Luggage dropoff allowed', 'Oven', 'Free street parking', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'Shampoo', 'Microwave', 'Kitchen', 'Hair dryer', 'Cleaning products', 'Hangers', 'EV charger', 'Heating', 'Backyard', 'Stove', 'Wifi', 'Single level home', 'Hot water kettle', 'Bed linens', 'Lockbox', 'Private entrance', 'Clothing storage: closet', 'TV', 'Books and reading material', 'Fire extinguisher', 'Baking sheet']",4,6,1,0,0,0,0,0,14715.731712839932,136.77439117782205,2012.7352457598497,12.16,50.75,3.0725934134136166,13.02540969273381,1.404279998840237,2.640870662585233,0,1,0,0,0,11.665753424657536,16.580142764438676,0.0,0.0
2013-08-04,,-1.0,0.5,0.0,1.0,2.0,1.0,1.0,Oakmore,37.80413,-122.21065,Entire guesthouse,Entire home/apt,2,1.0,"[""Self check-in"", ""Laundromat nearby"", ""Long term stays allowed"", ""Outdoor furniture"", ""Portable air conditioning"", ""Dishes and silverware"", ""Ethernet connection"", ""Portable fans"", ""Bose sound system"", ""Clothing storage: closet and dresser"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""Indoor fireplace: gas"", ""Toaster"", ""Avanti stainless steel single oven"", ""Freezer"", ""First aid kit"", ""Exercise equipment: yoga mat"", ""Conditioner"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Bidet"", ""Wine glasses"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Free street parking"", ""Shampoo"", ""Housekeeping available from 10:00\u202fAM to 11:00\u202fAM, Tuesday - available at extra cost"", ""Microwave"", ""Kitchen"", ""Dishwasher"", ""Hair dryer"", ""Garden view"", ""Cleaning products"", ""Hangers"", ""Heating"", ""46 inch HDTV with Amazon Prime Video, Apple TV, HBO Max, Netflix, standard cable"", ""Avanti  stainless steel gas stove"", ""Private backyard \u2013 Not fully fenced"", ""Body soap"", ""Wifi"", ""Shower gel"", ""Blender"", ""Hot water kettle"", ""Bed linens"", ""Lockbox"", ""Private entrance"", ""Fire extinguisher"", ""Baking sheet""]",150.0,10,60,t,24,54,84,359,33,1,0,2013-10-21,4.97,0.0,0.23,OAK,6001404800.0,0.2426275566,315.0,2622.0,14.083333335,-1.0,"['Self check-in', 'Laundromat nearby', 'Long term stays allowed', 'Outdoor furniture', 'Portable air conditioning', 'Dishes and silverware', 'Ethernet connection', 'Portable fans', 'Bose sound system', 'Clothing storage: closet and dresser', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'Indoor fireplace: gas', 'Toaster', 'Avanti stainless steel single oven', 'Freezer', 'First aid kit', 'Exercise equipment: yoga mat', 'Conditioner', 'Coffee maker: drip coffee maker, pour-over coffee', 'Smoke alarm', 'Extra pillows and blankets', 'Bidet', 'Wine glasses', 'Private patio or balcony', 'Luggage dropoff allowed', 'Free street parking', 'Shampoo', 'Housekeeping available from 10:00\u202fAM to 11:00\u202fAM, Tuesday - available at extra cost', 'Microwave', 'Kitchen', 'Dishwasher', 'Hair dryer', 'Garden view', 'Cleaning products', 'Hangers', 'Heating', '46 inch HDTV with Amazon Prime Video, Apple TV, HBO Max, Netflix, standard cable', 'Avanti  stainless steel gas stove', 'Private backyard – Not fully fenced', 'Body soap', 'Wifi', 'Shower gel', 'Blender', 'Hot water kettle', 'Bed linens', 'Lockbox', 'Private entrance', 'Fire extinguisher', 'Baking sheet']",4,6,1,0,0,0,0,0,10806.68674549064,120.13729977116704,1298.2861650761067,12.15,75.0,5.314489056237272,9.243699362331316,1.8428468429863092,2.3266628202232336,0,1,0,0,0,11.936986301369863,2.628123676408302,1.0,1.0
2013-06-22,,1.0,0.99,1.0,7.0,12.0,1.0,0.0,Claremont,37.85769,-122.23717,Entire guest suite,Entire home/apt,8,2.0,"[""Self check-in"", ""Coffee maker"", ""Long term stays allowed"", ""Dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Sun loungers"", ""Smart lock"", ""Cooking basics"", ""Crib - available upon request"", ""Iron"", ""Patio or balcony"", ""Freezer"", ""Exterior security cameras on property"", ""Conditioner"", ""42 inch HDTV with Fire TV"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Oven"", ""Gas stove"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Washer"", ""Microwave"", ""Kitchen"", ""Dishwasher"", ""Hair dryer"", ""Bathtub"", ""Hangers"", ""Central heating"", ""Dining table"", ""City skyline view"", ""Body soap"", ""Wifi"", ""Mountain view"", ""Bed linens"", ""Bay view"", ""Private entrance""]",153.0,2,730,t,26,56,86,175,289,22,0,2013-08-19,4.87,0.0,1.96,OAK,6001400100.0,2.6817946155,97.0,3094.0,10.16666667,0.0,"['Self check-in', 'Coffee maker', 'Long term stays allowed', 'Dryer', 'Dishes and silverware', 'Outdoor furniture', 'Portable fans', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Outdoor dining area', 'Sun loungers', 'Smart lock', 'Cooking basics', 'Crib - available upon request', 'Iron', 'Patio or balcony', 'Freezer', 'Exterior security cameras on property', 'Conditioner', '42 inch HDTV with Fire TV', 'Extra pillows and blankets', 'Smoke alarm', 'Oven', 'Gas stove', 'Free street parking', 'Pack ’n play/Travel crib', 'Shampoo', 'Washer', 'Microwave', 'Kitchen', 'Dishwasher', 'Hair dryer', 'Bathtub', 'Hangers', 'Central heating', 'Dining table', 'City skyline view', 'Body soap', 'Wifi', 'Mountain view', 'Bed linens', 'Bay view', 'Private entrance']",2,6,1,0,0,0,0,0,1153.7050533689537,31.351001939237232,36.16980936547786,12.27,19.125,6.638218786540487,15.223753456374656,2.0331644328733733,2.786476431063936,0,1,0,0,0,12.10958904109589,22.12121212121212,1.0,1.0
2013-06-03,,0.9,0.55,1.0,31.0,42.0,1.0,1.0,Lakeshore,37.81702,-122.23675,Entire rental unit,Entire home/apt,2,2.0,"[""Self check-in"", ""Noise decibel monitors on property"", ""Coffee maker"", ""Dishes and silverware"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Iron"", ""Exterior security cameras on property"", ""Conditioner"", ""Smoke alarm"", ""Shampoo"", ""Kitchen"", ""Free parking on premises"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Backyard"", ""Room-darkening shades"", ""Wifi"", ""Lockbox""]",250.0,30,1125,t,30,60,90,365,20,0,0,2013-12-08,4.83,0.0,0.14,OAK,6001403800.0,0.2519951148,833.0,3996.0,16.166666665,1.0,"['Self check-in', 'Noise decibel monitors on property', 'Coffee maker', 'Dishes and silverware', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Iron', 'Exterior security cameras on property', 'Conditioner', 'Smoke alarm', 'Shampoo', 'Kitchen', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Backyard', 'Room-darkening shades', 'Wifi', 'Lockbox']",2,4,1,0,0,0,0,0,15857.450265143,208.45845845845844,3305.619637353383,12.32,125.0,3.33299197159674,10.725263634356203,1.4662582899050842,2.4617457988860627,0,1,0,0,0,11.805479452054794,1.6399229781771505,1.0,1.0
